161.27, 3572
161.52, 3672
161.78, 3629
162.03, 3497
162.28, 3418
162.53, 3301
162.78, 3184
163.04, 3093
163.29, 2969
163.54, 2788
163.79, 2661
164.04, 2539
164.3, 2408
164.55, 2304
164.7, 2146
164.7, 2196
164.75, 2128
164.95, 1887
165.16, 1795
165.36, 1791
165.56, 1891
165.76, 1857
165.96, 1848
166.17, 1785
166.37, 1750
166.57, 1681
166.77, 1839
166.98, 1834
167.18, 1927
167.38, 1989
167.58, 2164
167.79, 2332
167.99, 2442
168.19, 2569
168.39, 2737
168.6, 2845
168.8, 2986
169.0, 3136
169.2, 3195
169.41, 3309
169.61, 3405
169.81, 3588
170.01, 3625
170.22, 3636
170.42, 3660
170.62, 3616
170.82, 3741
171.02, 3859
171.23, 3685
171.43, 3729
171.63, 3793
171.83, 3768
172.04, 3724
172.24, 3742
172.44, 3894
172.64, 4024
172.85, 4006
173.05, 4068
173.25, 4276
173.45, 4233
173.66, 4201
173.86, 4258
174.06, 4339
174.26, 4510
174.47, 4398
174.67, 4332
174.87, 4333
175.07, 4243
175.27, 4101
175.48, 3961
175.68, 3910
175.88, 4020
176.08, 4117
176.29, 4152
176.49, 4179
176.69, 4228
176.89, 4294
177.1, 4423
177.3, 4551
177.5, 4666
177.7, 4681
177.91, 4653
178.11, 4695
178.31, 4623
178.51, 4555
178.72, 4435
178.92, 4333
179.12, 4231
179.32, 4171
179.52, 4168
179.73, 4131
179.93, 4275
180.13, 4327
180.33, 4350
180.54, 4354
180.74, 4476
180.94, 4591
181.14, 4645
181.35, 4740
181.55, 4890
181.75, 4990
181.95, 4996
182.16, 5014
182.36, 4938
182.56, 4857
182.76, 4896
182.97, 4881
183.17, 4924
183.37, 4915
183.57, 5116
183.77, 4995
183.98, 5224
184.18, 5358
184.38, 5400
184.58, 5443
184.79, 5344
184.99, 5290
185.19, 5053
185.39, 4939
185.6, 4944
185.8, 4852
186.0, 4884
186.2, 4920
186.41, 5004
186.61, 5077
186.81, 5008
187.01, 4765
187.22, 4599
187.42, 4489
187.62, 4576
187.82, 4620
188.03, 4701
188.23, 4566
188.43, 4494
188.63, 4609
188.83, 4651
189.04, 4782
189.24, 4867
189.44, 4861
189.64, 4794
189.85, 4861
190.05, 4804
190.25, 4699
190.45, 4692
190.66, 4780
190.86, 4803
191.06, 4924
191.26, 5061
191.47, 5137
191.67, 4945
191.87, 4854
192.07, 4884
192.28, 4998
192.48, 4963
192.68, 4900
192.88, 4992
193.08, 5014
193.29, 5041
193.49, 5116
193.69, 5176
193.89, 5164
194.1, 5098
194.3, 5094
194.5, 5137
194.7, 5266
194.91, 5382
195.11, 5530
195.31, 5403
195.51, 5289
195.72, 5308
195.92, 5410
196.12, 5452
196.32, 5530
196.53, 5439
196.73, 5503
196.93, 5613
197.13, 5754
197.33, 5770
197.54, 5808
197.74, 5833
197.94, 5875
198.14, 6010
198.35, 6112
198.55, 6124
198.75, 6192
198.95, 6421
199.16, 6477
199.36, 6469
199.56, 6529
199.76, 6339
199.97, 6352
200.17, 6282
200.37, 6274
200.57, 6157
200.78, 6009
200.98, 5887
201.18, 5776
201.38, 5710
201.58, 5731
201.79, 5821
201.99, 5980
202.19, 6036
202.39, 6129
202.6, 6148
